"No.","Time","Source","Destination","Protocol","Length","Delay since first TCP frame in stream","Delay since previous TCP frame in stream","Info"
"733","115.021770891","127.0.0.1","127.0.0.1","HTTP2","45978","115.021770891","0.995047095","DATA[231], DATA[231], DATA[231]"
"734","115.022664819","127.0.0.1","127.0.0.1","HTTP2","101","115.022664819","0.000893928","WINDOW_UPDATE[0]"
"735","115.022898926","127.0.0.1","127.0.0.1","HTTP2","101","115.022898926","0.000234107","WINDOW_UPDATE[231]"
"736","115.023293813","127.0.0.1","127.0.0.1","TCP","66","115.023293813","0.000394887","53302  >  8822 [ACK] Seq=6101177 Ack=15555 Win=65536 Len=0 TSval=3017002245 TSecr=3017002244"
"737","115.023445085","127.0.0.1","127.0.0.1","HTTP2","6803","115.023445085","0.000151272","DATA[231], DATA[231] (JPEG JFIF image)"
"738","115.023827440","127.0.0.1","127.0.0.1","HTTP2","101","115.023827440","0.000382355","WINDOW_UPDATE[0]"
"739","115.024195941","127.0.0.1","127.0.0.1","HTTP2","100","115.024195941","0.000368501","HEADERS[231]: 200 OK"
"740","115.024263616","127.0.0.1","127.0.0.1","TCP","66","115.024263616","0.000067675","53302  >  8822 [ACK] Seq=6107914 Ack=15624 Win=65536 Len=0 TSval=3017002246 TSecr=3017002245"
"741","116.022427919","127.0.0.1","127.0.0.1","HTTP2","52715","116.022427919","0.998164303","DATA[233], DATA[233], DATA[233], DATA[233], DATA[233]"
"742","116.023375855","127.0.0.1","127.0.0.1","HTTP2","114","116.023375855","0.000947936","WINDOW_UPDATE[0], WINDOW_UPDATE[233]"
"743","116.024207294","127.0.0.1","127.0.0.1","HTTP2","100","116.024207294","0.000831439","HEADERS[233]: 200 OK"
"744","116.024282694","127.0.0.1","127.0.0.1","TCP","66","116.024282694","0.000075400","53302  >  8822 [ACK] Seq=6160563 Ack=15706 Win=65536 Len=0 TSval=3017003246 TSecr=3017003245"
"745","117.023060400","127.0.0.1","127.0.0.1","HTTP2","45978","117.023060400","0.998777706","DATA[235], DATA[235], DATA[235]"
"746","117.024170641","127.0.0.1","127.0.0.1","HTTP2","101","117.024170641","0.001110241","WINDOW_UPDATE[0]"
"747","117.024466524","127.0.0.1","127.0.0.1","HTTP2","101","117.024466524","0.000295883","WINDOW_UPDATE[235]"
"748","117.024900309","127.0.0.1","127.0.0.1","TCP","66","117.024900309","0.000433785","53302  >  8822 [ACK] Seq=6206475 Ack=15776 Win=65536 Len=0 TSval=3017004246 TSecr=3017004246"
"749","117.025068792","127.0.0.1","127.0.0.1","HTTP2","6803","117.025068792","0.000168483","DATA[235], DATA[235] (JPEG JFIF image)"
"750","117.025433360","127.0.0.1","127.0.0.1","HTTP2","101","117.025433360","0.000364568","WINDOW_UPDATE[0]"
"751","117.025886754","127.0.0.1","127.0.0.1","HTTP2","100","117.025886754","0.000453394","HEADERS[235]: 200 OK"
"752","117.025934223","127.0.0.1","127.0.0.1","TCP","66","117.025934223","0.000047469","53302  >  8822 [ACK] Seq=6213212 Ack=15845 Win=65536 Len=0 TSval=3017004247 TSecr=3017004247"
"753","118.025200217","127.0.0.1","127.0.0.1","HTTP2","52715","118.025200217","0.999265994","DATA[237], DATA[237], DATA[237], DATA[237], DATA[237]"
"754","118.026229049","127.0.0.1","127.0.0.1","HTTP2","114","118.026229049","0.001028832","WINDOW_UPDATE[0], WINDOW_UPDATE[237]"
"755","118.026967403","127.0.0.1","127.0.0.1","HTTP2","100","118.026967403","0.000738354","HEADERS[237]: 200 OK"
"756","118.027034268","127.0.0.1","127.0.0.1","TCP","66","118.027034268","0.000066865","53302  >  8822 [ACK] Seq=6265861 Ack=15927 Win=65536 Len=0 TSval=3017005248 TSecr=3017005248"
"757","119.022897634","127.0.0.1","127.0.0.1","HTTP2","45978","119.022897634","0.995863366","DATA[239], DATA[239], DATA[239]"
"758","119.023754373","127.0.0.1","127.0.0.1","HTTP2","101","119.023754373","0.000856739","WINDOW_UPDATE[0]"
"759","119.024037905","127.0.0.1","127.0.0.1","HTTP2","101","119.024037905","0.000283532","WINDOW_UPDATE[239]"
"760","119.024548446","127.0.0.1","127.0.0.1","TCP","66","119.024548446","0.000510541","53302  >  8822 [ACK] Seq=6311773 Ack=15997 Win=65536 Len=0 TSval=3017006246 TSecr=3017006245"
"761","119.024702072","127.0.0.1","127.0.0.1","HTTP2","6803","119.024702072","0.000153626","DATA[239], DATA[239] (JPEG JFIF image)"
"762","119.025019995","127.0.0.1","127.0.0.1","HTTP2","101","119.025019995","0.000317923","WINDOW_UPDATE[0]"
"763","119.025482414","127.0.0.1","127.0.0.1","HTTP2","100","119.025482414","0.000462419","HEADERS[239]: 200 OK"
"764","119.025544136","127.0.0.1","127.0.0.1","TCP","66","119.025544136","0.000061722","53302  >  8822 [ACK] Seq=6318510 Ack=16066 Win=65536 Len=0 TSval=3017006247 TSecr=3017006246"
"765","119.440242732","127.0.0.1","127.0.0.1","TCP","66","119.440242732","0.414698596","53302  >  8822 [FIN, ACK] Seq=6318510 Ack=16066 Win=65536 Len=0 TSval=3017006662 TSecr=3017006246"
"766","119.440602339","127.0.0.1","127.0.0.1","TCP","66","119.440602339","0.000359607","8822  >  53302 [FIN, ACK] Seq=16066 Ack=6318511 Win=2223104 Len=0 TSval=3017006662 TSecr=3017006662"
"767","119.440622551","127.0.0.1","127.0.0.1","TCP","66","119.440622551","0.000020212","53302  >  8822 [ACK] Seq=6318511 Ack=16067 Win=65536 Len=0 TSval=3017006662 TSecr=3017006662"
